<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;60;20221123;160000;169.4000000;169.7400000;169.1500000;169.1500000;812090
GAZP;60;20221123;170000;169.1600000;169.2000000;168.5500000;169.0000000;1630960
GAZP;60;20221123;180000;169.0000000;169.3500000;168.9200000;169.2500000;624880
GAZP;60;20221123;190000;169.2400000;169.3100000;169.0000000;169.0000000;411000
GAZP;60;20221123;200000;169.0000000;169.0600000;168.4100000;168.7100000;623810
GAZP;60;20221123;210000;168.7000000;168.9500000;168.6200000;168.8400000;247550
GAZP;60;20221123;220000;168.8400000;169.1500000;168.8000000;168.9700000;160870
GAZP;60;20221123;230000;168.9400000;169.1500000;168.8500000;169.1000000;167610
GAZP;60;20221124;000000;169.1000000;169.2900000;168.9200000;169.1500000;205390
GAZP;60;20221124;110000;169.4100000;170.2400000;168.6000000;169.7200000;2227800
GAZP;60;20221124;120000;169.7000000;170.8700000;169.5200000;170.1700000;3229200
GAZP;60;20221124;130000;170.1600000;170.1900000;169.6600000;169.7600000;1016100
GAZP;60;20221124;140000;169.7700000;169.9500000;169.3700000;169.7500000;549360
GAZP;60;20221124;150000;169.7500000;169.7500000;169.1100000;169.3700000;781120
GAZP;60;20221124;160000;169.3700000;169.5000000;169.1400000;169.3100000;336750
GAZP;60;20221124;170000;169.3400000;169.3600000;169.0500000;169.1700000;731420
GAZP;60;20221124;180000;169.1800000;169.4500000;169.0000000;169.0300000;644700
GAZP;60;20221124;190000;169.0400000;169.2900000;168.8000000;169.2900000;725400
GAZP;60;20221124;200000;169.1700000;169.2000000;168.8900000;169.1500000;132220
GAZP;60;20221124;210000;169.1500000;169.1500000;169.0000000;169.0500000;80280
GAZP;60;20221124;220000;169.0500000;169.1500000;168.9600000;168.9800000;112100
GAZP;60;20221124;230000;168.9800000;169.1100000;168.9000000;168.9400000;120660
GAZP;60;20221125;000000;168.9400000;169.0800000;168.9000000;168.9600000;108810
GAZP;60;20221125;110000;169.2000000;169.4900000;168.1000000;168.2200000;2797290
GAZP;60;20221125;120000;168.2200000;168.8000000;168.1000000;168.7100000;842170
GAZP;60;20221125;130000;168.7100000;168.7300000;168.4000000;168.7300000;570370
GAZP;60;20221125;140000;168.7300000;168.7300000;168.5700000;168.7300000;392830
GAZP;60;20221125;150000;168.7300000;169.0400000;168.6500000;168.9900000;762450
GAZP;60;20221125;160000;168.9900000;169.0400000;168.7600000;168.8600000;611140
GAZP;60;20221125;170000;168.8600000;169.1000000;168.8500000;169.0900000;745050
GAZP;60;20221125;180000;169.0600000;169.1400000;168.9000000;169.0100000;1035840
GAZP;60;20221125;190000;169.0400000;169.1800000;169.0200000;169.1800000;1578160
GAZP;60;20221125;200000;169.5000000;169.5300000;168.9000000;168.9800000;276550
GAZP;60;20221125;210000;168.9600000;169.0000000;168.9100000;168.9500000;126770
GAZP;60;20221125;220000;168.9500000;168.9700000;168.8700000;168.8800000;98780
GAZP;60;20221125;230000;168.9200000;169.0900000;168.8700000;169.0000000;72310
GAZP;60;20221126;000000;169.0000000;169.1900000;168.9400000;169.0300000;246740
GAZP;60;20221128;110000;167.9500000;168.4900000;167.5200000;168.1000000;3151550
GAZP;60;20221128;120000;168.1300000;168.1500000;167.8200000;168.0000000;954120
GAZP;60;20221128;130000;168.0100000;168.1000000;167.7900000;167.8700000;521590
GAZP;60;20221128;140000;167.9000000;167.9900000;167.7900000;167.8100000;623340
GAZP;60;20221128;150000;167.8100000;168.5700000;167.7600000;168.2900000;943420
GAZP;60;20221128;160000;168.2900000;168.6700000;168.1000000;168.1300000;463530
GAZP;60;20221128;170000;168.1700000;168.4500000;168.1100000;168.3200000;523770
GAZP;60;20221128;180000;168.3300000;168.4400000;168.1300000;168.4200000;870520
GAZP;60;20221128;190000;168.4400000;168.6300000;168.2000000;168.6000000;797630
GAZP;60;20221128;200000;168.6000000;168.6000000;168.2200000;168.4900000;135220
GAZP;60;20221128;210000;168.4800000;168.5700000;168.4700000;168.5400000;105620
GAZP;60;20221128;220000;168.5400000;168.6000000;168.3500000;168.4900000;101050
GAZP;60;20221128;230000;168.5000000;168.5200000;168.2300000;168.3500000;140470
GAZP;60;20221129;000000;168.3700000;168.3700000;168.1000000;168.1000000;149960
GAZP;60;20221129;110000;168.5700000;169.0000000;168.0700000;168.2200000;1778950
GAZP;60;20221129;120000;168.2100000;168.4500000;167.9200000;168.2100000;1196080
GAZP;60;20221129;130000;168.2100000;168.3000000;168.0000000;168.0000000;618030
GAZP;60;20221129;140000;168.0100000;168.1800000;168.0000000;168.0400000;677060
GAZP;60;20221129;150000;168.0300000;168.0700000;168.0000000;168.0100000;469870
GAZP;60;20221129;160000;168.0100000;168.4200000;168.0100000;168.3400000;1115670
GAZP;60;20221129;170000;168.3400000;168.7600000;168.3400000;168.3900000;889420
GAZP;60;20221129;180000;168.3900000;168.4000000;167.9300000;168.2000000;1570890
GAZP;60;20221129;190000;168.2000000;168.2000000;167.9700000;168.0000000;907810
GAZP;60;20221129;200000;168.2600000;168.2600000;168.0000000;168.1500000;161260
GAZP;60;20221129;210000;168.1600000;168.3400000;168.1600000;168.2500000;119530
GAZP;60;20221129;220000;168.2600000;168.3800000;168.1900000;168.2300000;127120
GAZP;60;20221129;230000;168.2100000;168.2500000;168.1600000;168.1800000;71640
GAZP;60;20221130;000000;168.1600000;168.1800000;168.1000000;168.1000000;81310
GAZP;60;20221130;110000;167.9800000;168.1900000;167.8900000;168.1500000;1624130
GAZP;60;20221130;120000;168.1500000;168.1600000;168.1200000;168.1600000;563410
GAZP;60;20221130;130000;168.1600000;168.1700000;168.1400000;168.1500000;1118060
GAZP;60;20221130;140000;168.1500000;168.1700000;167.9100000;168.0600000;1205470
GAZP;60;20221130;150000;168.0600000;168.0800000;167.9500000;168.0400000;834860
GAZP;60;20221130;160000;168.0100000;168.0400000;167.9000000;167.9800000;1036290
GAZP;60;20221130;170000;167.9800000;168.0300000;167.7500000;168.0000000;1279410
GAZP;60;20221130;180000;168.0000000;168.0000000;167.8200000;167.8600000;1410600
GAZP;60;20221130;190000;167.8600000;167.8700000;167.6100000;167.7000000;1214290
GAZP;60;20221130;200000;167.7000000;167.8300000;167.6000000;167.6900000;242950
GAZP;60;20221130;210000;167.7000000;167.7000000;167.6000000;167.6500000;317160
GAZP;60;20221130;220000;167.6500000;167.7000000;167.6000000;167.7000000;116010
GAZP;60;20221130;230000;167.7000000;167.7500000;167.6400000;167.7500000;318260
GAZP;60;20221201;000000;167.7500000;167.7900000;167.6800000;167.7000000;540240
GAZP;60;20221201;110000;168.0000000;168.7600000;167.9000000;168.0500000;2159440
GAZP;60;20221201;120000;168.0500000;168.0500000;167.2200000;167.4000000;2178290
GAZP;60;20221201;130000;167.4100000;167.4400000;166.6700000;167.1400000;2059070
GAZP;60;20221201;140000;167.1100000;167.1800000;166.8200000;166.8800000;974380
GAZP;60;20221201;150000;166.8900000;167.4100000;166.8500000;167.1700000;822830
GAZP;60;20221201;160000;167.1600000;167.1900000;166.9200000;167.0800000;674820
GAZP;60;20221201;170000;167.0900000;167.1000000;166.8800000;167.0100000;739390
GAZP;60;20221201;180000;167.0000000;167.0100000;166.9700000;166.9900000;752460
GAZP;60;20221201;190000;166.9900000;167.0100000;166.9100000;167.0000000;553990
GAZP;60;20221201;200000;167.2500000;167.2500000;166.3100000;166.9300000;402270
GAZP;60;20221201;210000;166.9400000;167.0000000;166.8100000;166.9600000;214030
GAZP;60;20221201;220000;166.9200000;167.0000000;166.8300000;166.9800000;162350
GAZP;60;20221201;230000;166.9800000;167.0000000;166.8900000;166.9400000;155010
GAZP;60;20221202;000000;166.9100000;167.0000000;166.8800000;166.9800000;101400
GAZP;60;20221202;110000;167.0000000;167.1900000;164.5500000;165.5900000;9230840
GAZP;60;20221202;120000;165.5900000;165.8700000;165.2400000;165.5800000;1539920
GAZP;60;20221202;130000;165.5800000;165.6000000;164.9900000;165.2400000;1642810
GAZP;60;20221202;140000;165.2500000;165.2500000;164.2000000;164.3800000;1924470
GAZP;60;20221202;150000;164.4000000;165.1800000;164.1800000;165.0600000;1393560
GAZP;60;20221202;160000;165.0400000;165.5000000;165.0000000;165.3300000;849290
GAZP;60;20221202;170000;165.3300000;166.0000000;165.2700000;165.5900000;1110120
GAZP;60;20221202;180000;165.6000000;165.9000000;165.3400000;165.8700000;786630
GAZP;60;20221202;190000;165.8700000;166.2500000;165.6400000;166.0800000;950020
GAZP;60;20221202;200000;166.0700000;166.2000000;165.6700000;165.8600000;313930
GAZP;60;20221202;210000;165.8600000;166.0700000;165.6600000;165.9700000;195510
GAZP;60;20221202;220000;165.9800000;166.0100000;165.7100000;165.8400000;134740
GAZP;60;20221202;230000;165.8400000;165.8900000;165.7100000;165.7800000;122170
GAZP;60;20221203;000000;165.8000000;166.0000000;165.7600000;165.8600000;176590
GAZP;60;20221205;110000;165.5800000;167.2000000;164.5800000;166.7000000;3999820
GAZP;60;20221205;120000;166.7100000;166.9600000;165.6900000;165.8600000;1363070
GAZP;60;20221205;130000;165.8900000;165.9500000;165.5000000;165.6200000;693220
GAZP;60;20221205;140000;165.6300000;166.4000000;165.5600000;166.1600000;1233720
GAZP;60;20221205;150000;166.2100000;166.2400000;165.8500000;166.0400000;960080
GAZP;60;20221205;160000;166.0400000;166.3000000;165.9000000;166.0100000;631780
GAZP;60;20221205;170000;166.0100000;166.0100000;165.3000000;165.6800000;778380
GAZP;60;20221205;180000;165.7000000;165.8700000;165.4100000;165.6600000;444400
GAZP;60;20221205;190000;165.6900000;165.6900000;165.3400000;165.6100000;677680
GAZP;60;20221205;200000;165.7500000;165.7500000;165.2700000;165.4800000;307990
GAZP;60;20221205;210000;165.5000000;165.5200000;165.1000000;165.3000000;230800
GAZP;60;20221205;220000;165.3100000;165.3600000;165.1000000;165.1000000;331480
GAZP;60;20221205;230000;165.1100000;165.2600000;165.0100000;165.0400000;333380
GAZP;60;20221206;000000;165.0300000;165.3400000;165.0200000;165.0300000;269570
GAZP;60;20221206;110000;165.0300000;165.4300000;163.1200000;163.9000000;4388970
GAZP;60;20221206;120000;163.9000000;164.0400000;163.3000000;163.9000000;1682160
GAZP;60;20221206;130000;163.8800000;163.9900000;163.6800000;163.8800000;448710
GAZP;60;20221206;140000;163.8800000;164.2900000;163.8200000;163.9500000;620630
GAZP;60;20221206;150000;163.9500000;164.4800000;163.9400000;164.4400000;615470
GAZP;60;20221206;160000;164.4500000;164.7000000;164.3500000;164.4700000;728640
GAZP;60;20221206;170000;164.4600000;165.6800000;164.3200000;165.2000000;1642000
GAZP;60;20221206;180000;165.1900000;165.5000000;164.7800000;164.9900000;1204230
GAZP;60;20221206;190000;165.0000000;165.0000000;164.5200000;165.0000000;872510
GAZP;60;20221206;200000;165.0000000;165.1400000;164.5000000;164.5900000;195060
GAZP;60;20221206;210000;164.5900000;164.5900000;164.1100000;164.3200000;236750
GAZP;60;20221206;220000;164.3200000;164.3700000;164.2600000;164.3400000;491940
GAZP;60;20221206;230000;164.3400000;164.4200000;164.2700000;164.3700000;127220
GAZP;60;20221207;000000;164.3700000;164.3700000;164.2600000;164.3000000;212210
GAZP;60;20221207;110000;164.2800000;164.3300000;163.0100000;163.3400000;2716430
GAZP;60;20221207;120000;163.3400000;163.6700000;162.7000000;163.1600000;1448390
GAZP;60;20221207;130000;163.1600000;163.3300000;162.9000000;163.1700000;887960
GAZP;60;20221207;140000;163.1600000;163.5500000;163.0300000;163.1200000;485930
GAZP;60;20221207;150000;163.1300000;163.2000000;163.0300000;163.0600000;435120
GAZP;60;20221207;160000;163.0600000;163.5200000;163.0000000;163.2400000;877730
GAZP;60;20221207;170000;163.2400000;164.1000000;163.1400000;163.9800000;1712680
GAZP;60;20221207;180000;164.0000000;164.2500000;163.5400000;164.1100000;1091630
GAZP;60;20221207;190000;164.1100000;164.2000000;163.9500000;164.1900000;667370
GAZP;60;20221207;200000;164.1800000;164.2500000;163.7200000;163.9300000;287010
GAZP;60;20221207;210000;163.9400000;164.0100000;163.6000000;163.7000000;208860
GAZP;60;20221207;220000;163.7300000;164.2000000;163.6900000;163.9500000;151940
GAZP;60;20221207;230000;163.9100000;163.9500000;163.7200000;163.8500000;70160
GAZP;60;20221208;000000;163.8700000;163.8700000;163.6600000;163.7000000;169500
GAZP;60;20221208;110000;163.6700000;163.9900000;163.1200000;163.1200000;1341020
GAZP;60;20221208;120000;163.1200000;163.4000000;163.0200000;163.0900000;586860
GAZP;60;20221208;130000;163.1000000;163.5000000;162.7100000;163.0800000;1307730
GAZP;60;20221208;140000;163.0800000;163.2000000;162.8100000;162.9700000;688840
GAZP;60;20221208;150000;162.9800000;163.2000000;162.9300000;163.1000000;639150
GAZP;60;20221208;160000;163.1000000;163.1500000;162.9000000;162.9100000;666940
GAZP;60;20221208;170000;162.9300000;163.1100000;162.8000000;163.0000000;714430
GAZP;60;20221208;180000;163.0000000;163.4700000;162.9800000;163.2700000;844040
GAZP;60;20221208;190000;163.2600000;163.7500000;163.2500000;163.7500000;938800
GAZP;60;20221208;200000;163.4500000;163.7300000;163.3400000;163.4300000;381870
GAZP;60;20221208;210000;163.4000000;163.4400000;163.1000000;163.3400000;213380
GAZP;60;20221208;220000;163.3400000;163.4000000;163.0200000;163.1700000;174340
GAZP;60;20221208;230000;163.1600000;163.2100000;162.9400000;163.0700000;207300
GAZP;60;20221209;000000;163.0700000;163.1400000;162.9900000;163.0000000;131590
GAZP;60;20221209;110000;163.0000000;163.4800000;162.5000000;163.0000000;1594980
GAZP;60;20221209;120000;163.0000000;163.0000000;162.7500000;162.9600000;417520
GAZP;60;20221209;130000;162.9800000;163.0000000;162.8900000;162.9200000;366060
GAZP;60;20221209;140000;162.9400000;163.0000000;162.8400000;162.9900000;517160
GAZP;60;20221209;150000;162.9900000;163.0000000;162.9500000;162.9600000;540100
GAZP;60;20221209;160000;162.9700000;163.0000000;162.6700000;162.7000000;847030
GAZP;60;20221209;170000;162.6900000;162.9800000;162.4000000;162.7200000;1161460
GAZP;60;20221209;180000;162.7200000;162.9500000;162.7200000;162.9100000;358880
GAZP;60;20221209;190000;162.9200000;163.3500000;162.8700000;163.2900000;1122080
GAZP;60;20221209;200000;163.2900000;163.4000000;162.8900000;163.1200000;487840
GAZP;60;20221209;210000;163.1200000;163.1300000;162.8500000;162.9800000;213200
GAZP;60;20221209;220000;162.9800000;162.9800000;162.7500000;162.7900000;221140
GAZP;60;20221209;230000;162.7900000;162.9500000;162.7100000;162.8700000;210130
GAZP;60;20221210;000000;162.8800000;162.9000000;162.7400000;162.7500000;247320
GAZP;60;20221212;110000;163.2400000;163.8100000;162.0400000;162.3400000;3513640
GAZP;60;20221212;120000;162.3200000;162.3500000;162.0400000;162.2400000;840960
GAZP;60;20221212;130000;162.2400000;162.6800000;162.1600000;162.3500000;1079260
GAZP;60;20221212;140000;162.3500000;162.3600000;161.8500000;162.2700000;2112530
GAZP;60;20221212;150000;162.2700000;162.3900000;162.0700000;162.3900000;591560
GAZP;60;20221212;160000;162.3900000;162.9400000;162.1700000;162.8300000;1053820
GAZP;60;20221212;170000;162.8100000;163.5500000;162.6300000;163.4700000;1320480
GAZP;60;20221212;180000;163.4500000;163.6500000;162.6800000;162.7200000;1281730
GAZP;60;20221212;190000;162.7800000;163.2500000;162.7000000;162.9800000;544690
GAZP;60;20221212;200000;163.0100000;163.0500000;162.7500000;162.7800000;253310
GAZP;60;20221212;210000;162.7800000;162.9500000;162.7800000;162.8300000;112960
GAZP;60;20221212;220000;162.8600000;162.9200000;162.7600000;162.8700000;155260
GAZP;60;20221212;230000;162.8500000;163.2800000;162.8000000;163.0200000;160180
GAZP;60;20221213;000000;163.0200000;163.1600000;162.8800000;162.8900000;113370
GAZP;60;20221213;110000;162.9800000;163.4400000;162.6200000;162.8200000;1206460
GAZP;60;20221213;120000;162.8200000;163.0000000;162.6600000;163.0000000;651170
GAZP;60;20221213;130000;163.0000000;163.1500000;162.9400000;163.0000000;407390
GAZP;60;20221213;140000;163.0300000;163.0400000;162.1500000;162.6000000;1154480
GAZP;60;20221213;150000;162.6100000;162.7100000;162.1000000;162.1100000;968990
GAZP;60;20221213;160000;162.1100000;162.4900000;162.0100000;162.1900000;729470
GAZP;60;20221213;170000;162.1800000;162.7000000;162.0000000;162.2900000;1133440
GAZP;60;20221213;180000;162.2900000;162.6500000;162.2300000;162.4500000;473540
GAZP;60;20221213;190000;162.4500000;162.8000000;162.3500000;162.8000000;505350
GAZP;60;20221213;200000;162.7700000;162.7800000;162.2100000;162.3800000;277890
GAZP;60;20221213;210000;162.4000000;162.5000000;162.3600000;162.3600000;98200
GAZP;60;20221213;220000;162.3600000;162.4900000;162.2000000;162.2000000;148430
GAZP;60;20221213;230000;162.2400000;162.2900000;162.0000000;162.1400000;410930
GAZP;60;20221214;000000;162.1300000;162.4400000;162.0800000;162.4000000;294380
GAZP;60;20221214;110000;162.2100000;162.3500000;161.0300000;161.2900000;2989690
GAZP;60;20221214;120000;161.2700000;161.5900000;161.1400000;161.5100000;963220
GAZP;60;20221214;130000;161.5000000;162.4900000;161.4000000;161.8400000;2627290
GAZP;60;20221214;140000;161.8400000;161.8500000;161.1000000;161.1900000;856110
GAZP;60;20221214;150000;161.1900000;161.4800000;161.0500000;161.1300000;939950
GAZP;60;20221214;160000;161.1300000;161.2100000;160.7200000;160.9000000;1360710
GAZP;60;20221214;170000;160.9000000;160.9900000;160.6000000;160.6500000;850390
GAZP;60;20221214;180000;160.6200000;160.8300000;160.2500000;160.8300000;1167340
GAZP;60;20221214;190000;160.8200000;161.0000000;160.7500000;160.9700000;739480
GAZP;60;20221214;200000;160.9800000;161.3500000;160.7100000;161.2400000;477940
GAZP;60;20221214;210000;161.2100000;161.2500000;161.0000000;161.0500000;225490
GAZP;60;20221214;220000;161.0600000;161.3400000;161.0200000;161.2200000;154620
GAZP;60;20221214;230000;161.2300000;161.2400000;161.0700000;161.1500000;278570
GAZP;60;20221215;000000;161.1200000;161.1600000;160.7000000;160.7400000;247650
GAZP;60;20221215;110000;160.7500000;160.9400000;159.7000000;159.8900000;2875750
GAZP;60;20221215;120000;159.9000000;160.3300000;159.7000000;159.8500000;1618650
GAZP;60;20221215;130000;159.8500000;159.9300000;159.3000000;159.4400000;1519090
GAZP;60;20221215;140000;159.4400000;160.0700000;159.4200000;159.8900000;1261650
GAZP;60;20221215;150000;159.8600000;159.9000000;159.3500000;159.3500000;1249640
GAZP;60;20221215;160000;159.3600000;159.4100000;158.4000000;158.6700000;3278770
GAZP;60;20221215;170000;158.6700000;158.8200000;157.7200000;158.5300000;2484440
GAZP;60;20221215;180000;158.5300000;160.0300000;158.4100000;159.5800000;2150190
GAZP;60;20221215;190000;159.5600000;161.2500000;159.5400000;160.7400000;3823260
GAZP;60;20221215;200000;160.7800000;161.2000000;160.5000000;160.5400000;774580
GAZP;60;20221215;210000;160.5400000;161.0000000;160.5000000;160.7500000;253440
GAZP;60;20221215;220000;160.7200000;160.7600000;160.5600000;160.6800000;125760
GAZP;60;20221215;230000;160.6700000;160.6900000;160.3000000;160.4200000;326540
GAZP;60;20221216;000000;160.4100000;160.6200000;160.3000000;160.3100000;264420
GAZP;60;20221216;110000;160.3000000;161.2400000;159.9500000;161.1500000;1875010
GAZP;60;20221216;120000;161.1500000;162.4800000;161.1500000;161.3100000;2942430
GAZP;60;20221216;130000;161.3000000;162.1000000;161.2700000;161.8400000;1257690
GAZP;60;20221216;140000;161.8400000;161.8500000;160.1200000;160.3100000;1785190
GAZP;60;20221216;150000;160.3000000;160.8000000;160.2600000;160.3000000;853610
GAZP;60;20221216;160000;160.3000000;160.6000000;160.0100000;160.3900000;1033960
GAZP;60;20221216;170000;160.3900000;160.9800000;160.2100000;160.8000000;993280
GAZP;60;20221216;180000;160.8000000;161.0100000;160.4300000;160.7800000;928300
GAZP;60;20221216;190000;160.7700000;161.0900000;160.6000000;160.6100000;625920
GAZP;60;20221216;200000;160.6100000;160.6600000;160.2900000;160.4500000;264160
GAZP;60;20221216;210000;160.4500000;160.4800000;160.1500000;160.2300000;175710
GAZP;60;20221216;220000;160.2200000;160.9400000;160.0100000;160.3500000;561540
GAZP;60;20221216;230000;160.3600000;160.7200000;160.1000000;160.4500000;231550
GAZP;60;20221217;000000;160.5000000;160.5400000;160.2300000;160.2400000;182670
GAZP;60;20221219;110000;159.9100000;160.1200000;158.8900000;159.4100000;2749790
GAZP;60;20221219;120000;159.4100000;159.7000000;158.9000000;158.9200000;1475750
GAZP;60;20221219;130000;158.9200000;159.3100000;158.9200000;159.0100000;1258700
GAZP;60;20221219;140000;159.0200000;159.0300000;158.0000000;158.0200000;2222150
GAZP;60;20221219;150000;158.0200000;158.2100000;157.0000000;157.0100000;3395870
GAZP;60;20221219;160000;157.0200000;157.6000000;157.0000000;157.4500000;1963590
GAZP;60;20221219;170000;157.4500000;158.9200000;157.4000000;158.8600000;2481220
GAZP;60;20221219;180000;158.8800000;158.9200000;158.0700000;158.5000000;993090
GAZP;60;20221219;190000;158.4800000;158.5000000;157.7200000;157.8000000;972100
GAZP;60;20221219;200000;157.7400000;158.2400000;157.5600000;157.9600000;415600
GAZP;60;20221219;210000;157.9900000;158.0000000;157.8000000;157.9600000;297910
GAZP;60;20221219;220000;157.9600000;158.3700000;157.8400000;157.9800000;337240
GAZP;60;20221219;230000;157.9800000;157.9800000;157.5100000;157.7000000;353640
GAZP;60;20221220;000000;157.7000000;157.9600000;157.5600000;157.6100000;357810
GAZP;60;20221220;110000;157.4800000;159.4500000;157.3800000;158.8700000;2981510
GAZP;60;20221220;120000;158.8600000;158.9500000;158.0500000;158.0800000;1593160
GAZP;60;20221220;130000;158.0900000;158.4700000;157.8000000;157.8400000;1693510
GAZP;60;20221220;140000;157.8400000;158.3000000;157.8000000;157.8300000;1276550
GAZP;60;20221220;150000;157.8300000;158.0900000;157.7200000;157.7400000;1450990
GAZP;60;20221220;160000;157.7500000;158.0000000;157.7300000;157.8100000;1214280
GAZP;60;20221220;170000;157.8100000;157.8900000;157.7600000;157.8300000;1102950
GAZP;60;20221220;180000;157.8300000;158.9400000;157.8000000;158.5800000;2291670
GAZP;60;20221220;190000;158.5800000;158.9500000;158.5100000;158.9500000;790020
GAZP;60;20221220;200000;158.9900000;159.2300000;158.3100000;158.4100000;416720
GAZP;60;20221220;210000;158.4100000;158.8000000;158.3500000;158.8000000;168430
GAZP;60;20221220;220000;158.8000000;158.8900000;158.6800000;158.8000000;190510
GAZP;60;20221220;230000;158.8000000;159.0000000;158.7000000;159.0000000;247760
GAZP;60;20221221;000000;158.9900000;159.0000000;158.7000000;158.9400000;222280
GAZP;60;20221221;110000;159.4400000;160.0000000;158.5700000;158.5700000;2314390
GAZP;60;20221221;120000;158.5700000;158.5700000;158.3300000;158.3700000;1620460
GAZP;60;20221221;130000;158.3700000;158.8900000;158.3400000;158.4400000;1138120
GAZP;60;20221221;140000;158.4400000;158.7000000;158.3500000;158.6600000;869480
GAZP;60;20221221;150000;158.6600000;158.6600000;158.5000000;158.5200000;751880
GAZP;60;20221221;160000;158.5200000;158.5200000;157.8700000;157.9700000;1919830
GAZP;60;20221221;170000;157.9700000;158.0100000;157.1000000;157.2500000;2704670
GAZP;60;20221221;180000;157.2500000;157.5300000;156.5000000;157.5100000;3142590
GAZP;60;20221221;190000;157.5200000;157.5900000;157.1700000;157.4800000;798720
GAZP;60;20221221;200000;157.4800000;157.9600000;157.2500000;157.3100000;366270
GAZP;60;20221221;210000;157.3100000;157.6500000;157.2400000;157.6000000;192440
GAZP;60;20221221;220000;157.6000000;157.6400000;157.3700000;157.4300000;158830
GAZP;60;20221221;230000;157.4200000;157.4900000;157.0000000;157.4900000;310620
GAZP;60;20221222;000000;157.4900000;157.5900000;157.4600000;157.5900000;196250
GAZP;60;20221222;110000;157.7000000;158.2200000;157.1200000;157.7800000;1870490
GAZP;60;20221222;120000;157.7800000;157.9900000;157.4100000;157.9900000;856480
GAZP;60;20221222;130000;157.9700000;159.0000000;157.9000000;158.4100000;1982810
GAZP;60;20221222;140000;158.4000000;158.8800000;158.3800000;158.8300000;1052350
GAZP;60;20221222;150000;158.8300000;158.8500000;157.8100000;158.0300000;856840
GAZP;60;20221222;160000;158.0300000;158.2000000;157.6800000;157.8800000;833330
GAZP;60;20221222;170000;157.8700000;158.2000000;157.8500000;157.9800000;645720
GAZP;60;20221222;180000;157.9600000;158.2000000;157.5000000;157.8300000;920750
GAZP;60;20221222;190000;157.8200000;157.9700000;157.5000000;157.9700000;669010
GAZP;60;20221222;200000;157.9700000;158.0000000;157.7000000;157.8700000;176340
GAZP;60;20221222;210000;157.8700000;158.1700000;157.8500000;158.0200000;198660
GAZP;60;20221222;220000;158.0100000;158.0800000;157.9100000;158.0600000;187310
GAZP;60;20221222;230000;158.0600000;158.0600000;157.7100000;157.9900000;159910
GAZP;60;20221223;000000;157.9700000;158.0300000;157.9000000;157.9500000;138120
GAZP;60;20221223;110000;157.9600000;157.9600000;157.2200000;157.5400000;1308550
GAZP;60;20221223;120000;157.5500000;157.8900000;157.5000000;157.7800000;561640
GAZP;60;20221223;130000;157.7800000;158.1900000;157.7800000;157.9300000;756780
GAZP;60;20221223;140000;157.9000000;158.2000000;157.5300000;157.9200000;849410
GAZP;60;20221223;150000;157.9200000;158.4500000;157.8900000;158.2700000;956770
GAZP;60;20221223;160000;158.2600000;160.0000000;158.1900000;159.9000000;3985390
GAZP;60;20221223;170000;159.9000000;160.7500000;159.3900000;160.6900000;3460330
GAZP;60;20221223;180000;160.6900000;162.5000000;160.6400000;161.5400000;6623540
GAZP;60;20221223;190000;161.5300000;162.0000000;161.3500000;162.0000000;1529000
GAZP;60;20221223;200000;162.0000000;162.1600000;160.6600000;161.3900000;1044040
GAZP;60;20221223;210000;161.4000000;161.4700000;160.9500000;161.3500000;406270
GAZP;60;20221223;220000;161.3700000;161.4000000;160.2700000;160.4800000;610670
GAZP;60;20221223;230000;160.4800000;160.9000000;160.3200000;160.5000000;671040
GAZP;60;20221224;000000;160.5000000;161.3000000;160.4500000;160.8900000;525780
GAZP;60;20221226;110000;161.7400000;163.1000000;160.8000000;161.4900000;3957170
GAZP;60;20221226;120000;161.5000000;162.2700000;161.4000000;161.8200000;1487720
GAZP;60;20221226;130000;161.8700000;162.5300000;161.7600000;162.2200000;1333590
GAZP;60;20221226;140000;162.2100000;162.5500000;161.6500000;162.0800000;1531920
GAZP;60;20221226;150000;162.0900000;162.0900000;161.4500000;161.7500000;1229100
GAZP;60;20221226;160000;161.7300000;162.0800000;161.5600000;161.6500000;1247490
GAZP;60;20221226;170000;161.6500000;162.1600000;161.5000000;161.6400000;1217560
GAZP;60;20221226;180000;161.6500000;161.7000000;161.4000000;161.6200000;825550
GAZP;60;20221226;190000;161.6300000;162.3000000;161.6300000;162.3000000;1130990
GAZP;60;20221226;200000;162.0200000;162.4600000;162.0200000;162.1200000;406660
GAZP;60;20221226;210000;162.1000000;162.1700000;162.0500000;162.1400000;122490
GAZP;60;20221226;220000;162.1600000;162.1800000;162.0600000;162.1800000;165820
GAZP;60;20221226;230000;162.1700000;162.1800000;162.0800000;162.1200000;179360
GAZP;60;20221227;000000;162.1200000;162.1500000;162.0100000;162.1200000;272200
GAZP;60;20221227;110000;162.4200000;162.7200000;161.9800000;162.4100000;1845630
GAZP;60;20221227;120000;162.4100000;162.4100000;162.0000000;162.3000000;1084090
GAZP;60;20221227;130000;162.3000000;163.7500000;162.2000000;163.7500000;4088170
GAZP;60;20221227;140000;163.7500000;163.8800000;162.5400000;163.3200000;2068550
GAZP;60;20221227;150000;163.3500000;164.3000000;163.3500000;163.9700000;2514300
GAZP;60;20221227;160000;163.9700000;164.9800000;163.9600000;164.7100000;2282240
